Day;Titik;ADCpHTanah;pHTanah;ADCKelembabanTanah ;KelembabanTanah;SuhuUdara;KelembabanUdara;Label;pHTanah
1;4;272;4;427;58;42;62;Tidak;4,00
1;4;271;4.02;427;58;42;62;Tidak;4,02
1;4;272;4;428;58;42;62;Tidak;4,00
1;4;271;4.02;427;58;42;62;Tidak;4,02
1;4;272;4;427;58;42;62;Tidak;4,00
1;4;272;4;427;58;42;62;Tidak;4,00
1;4;271;4.02;427;58;42;62;Tidak;4,02
1;4;269;4.05;426;58;42;62;Tidak;4,05
1;4;270;4.03;427;58;42;59;Tidak;4,03
1;4;271;4.02;428;58;42;59;Tidak;4,02
1;4;272;4;428;58;42;57;Tidak;4,00
1;4;271;4.02;428;58;42;57;Tidak;4,02
1;4;272;4;428;58;42;54;Tidak;4,00
1;4;271;4.02;428;58;42;54;Tidak;4,02
1;4;272;4;429;58;42;52;Tidak;4,00
1;4;272;4;429;58;42;52;Tidak;4,00
1;4;273;3.99;429;58;42;50;Tidak;3,99
1;4;272;4;429;58;42;50;Tidak;4,00
1;4;272;4;429;58;42;49;Tidak;4,00
1;4;270;4.03;429;58;42;49;Tidak;4,03
1;4;272;4;429;58;42;48;Tidak;4,00
1;4;270;4.03;429;58;42;48;Tidak;4,03
1;4;270;4.03;429;58;42;48;Tidak;4,03
1;4;270;4.03;429;58;42;48;Tidak;4,03
1;4;269;4.05;429;58;42;47;Tidak;4,05
1;4;268;4.06;428;58;42;47;Tidak;4,06
1;4;143;5.8;461;55;42;47;Ya;5,80
1;4;185;5.21;411;60;42;47;Ya;5,21
1;4;237;4.49;424;59;42;47;Tidak;4,49
1;4;260;4.17;434;58;42;47;Tidak;4,17
1;4;274;3.98;441;57;42;47;Tidak;3,98
1;4;275;3.96;441;57;42;47;Tidak;3,96
1;4;279;3.91;443;57;42;47;Tidak;3,91
1;4;280;3.89;443;57;42;47;Tidak;3,89
1;4;277;3.93;441;57;42;47;Tidak;3,93
1;4;146;5.76;470;54;42;47;Ya;5,76
1;4;193;5.1;423;59;42;48;Ya;5,10
1;4;244;4.39;439;57;42;48;Tidak;4,39
1;4;256;4.23;443;57;42;48;Tidak;4,23
1;4;259;4.19;444;57;42;48;Tidak;4,19
1;4;259;4.19;445;57;42;48;Tidak;4,19
1;4;262;4.14;445;57;42;48;Tidak;4,14
1;4;147;5.74;466;54;42;48;Ya;5,74
1;4;220;4.73;438;57;42;48;Tidak;4,73
1;4;231;4.57;437;57;42;48;Tidak;4,57
1;4;252;4.28;445;57;42;48;Tidak;4,28
1;4;256;4.23;447;56;42;48;Tidak;4,23
1;4;259;4.19;447;56;42;48;Tidak;4,19
1;4;262;4.14;448;56;42;49;Tidak;4,14
1;4;262;4.14;448;56;42;49;Tidak;4,14
1;4;263;4.13;449;56;42;49;Tidak;4,13
1;4;263;4.13;449;56;42;49;Tidak;4,13
1;4;264;4.12;450;56;42;48;Tidak;4,12
1;4;264;4.12;450;56;42;48;Tidak;4,12
1;4;265;4.1;450;56;42;48;Tidak;4,10
1;4;265;4.1;450;56;42;48;Tidak;4,10
1;4;265;4.1;451;56;42;48;Tidak;4,10
1;4;265;4.1;450;56;42;48;Tidak;4,10
1;4;266;4.09;451;56;42;48;Tidak;4,09
1;4;265;4.1;451;56;42;48;Tidak;4,10
1;4;266;4.09;451;56;42;48;Tidak;4,09
1;4;265;4.1;451;56;42;48;Tidak;4,10
1;4;266;4.09;452;56;42;48;Tidak;4,09
1;4;266;4.09;452;56;42;48;Tidak;4,09
1;4;267;4.07;452;56;42;48;Tidak;4,07
1;4;266;4.09;452;56;42;48;Tidak;4,09
1;4;267;4.07;452;56;42;48;Tidak;4,07
1;4;266;4.09;453;56;42;48;Tidak;4,09
1;4;267;4.07;453;56;42;48;Tidak;4,07
1;4;267;4.07;453;56;42;48;Tidak;4,07
1;4;268;4.06;453;56;42;48;Tidak;4,06
1;4;267;4.07;453;56;42;48;Tidak;4,07
1;4;268;4.06;454;56;41;47;Tidak;4,06
1;4;268;4.06;454;56;41;47;Tidak;4,06
1;4;268;4.06;454;56;41;48;Tidak;4,06
1;4;268;4.06;454;56;41;48;Tidak;4,06
1;4;268;4.06;454;56;41;48;Tidak;4,06
1;4;267;4.07;454;56;41;48;Tidak;4,07
1;4;268;4.06;455;56;41;48;Tidak;4,06
1;4;269;4.05;455;56;41;48;Tidak;4,05
1;4;269;4.05;455;56;41;47;Tidak;4,05
1;4;268;4.06;455;56;41;47;Tidak;4,06
1;4;269;4.05;456;55;41;48;Tidak;4,05
1;5;268;4.06;455;56;41;48;Tidak;4,06
1;5;269;4.05;456;55;41;48;Tidak;4,05
1;5;268;4.06;456;55;41;48;Tidak;4,06
1;5;270;4.03;456;55;41;48;Tidak;4,03
1;5;268;4.06;456;55;41;48;Tidak;4,06
1;5;269;4.05;457;55;41;49;Tidak;4,05
1;5;268;4.06;456;55;41;49;Tidak;4,06
1;5;269;4.05;457;55;41;49;Tidak;4,05
1;5;269;4.05;457;55;41;49;Tidak;4,05
1;5;269;4.05;457;55;41;50;Tidak;4,05
1;5;269;4.05;457;55;41;50;Tidak;4,05
1;5;270;4.03;458;55;42;50;Tidak;4,03
1;5;269;4.05;457;55;42;50;Tidak;4,05
1;5;270;4.03;458;55;42;50;Tidak;4,03
1;5;269;4.05;458;55;42;50;Tidak;4,05
1;5;269;4.05;458;55;41;49;Tidak;4,05
1;5;268;4.06;457;55;41;49;Tidak;4,06
1;5;269;4.05;458;55;41;49;Tidak;4,05
1;5;268;4.06;457;55;41;49;Tidak;4,06
1;5;269;4.05;458;55;41;49;Tidak;4,05
1;5;268;4.06;458;55;41;49;Tidak;4,06
1;5;269;4.05;459;55;41;48;Tidak;4,05
1;5;268;4.06;458;55;41;48;Tidak;4,06
1;5;269;4.05;459;55;41;48;Tidak;4,05
1;5;269;4.05;459;55;41;48;Tidak;4,05
1;5;269;4.05;459;55;41;48;Tidak;4,05
1;5;268;4.06;459;55;41;48;Tidak;4,06
1;5;268;4.06;459;55;41;48;Tidak;4,06
1;5;268;4.06;459;55;41;48;Tidak;4,06
1;5;268;4.06;459;55;41;49;Tidak;4,06
1;5;268;4.06;459;55;41;49;Tidak;4,06
1;5;269;4.05;460;55;41;49;Tidak;4,05
1;5;269;4.05;460;55;41;49;Tidak;4,05
1;5;269;4.05;460;55;41;49;Tidak;4,05
1;5;269;4.05;460;55;41;49;Tidak;4,05
1;5;270;4.03;461;55;40;48;Tidak;4,03
1;5;270;4.03;461;55;40;48;Tidak;4,03
1;5;268;4.06;460;55;40;48;Tidak;4,06
1;5;267;4.07;460;55;40;48;Tidak;4,07
1;5;268;4.06;461;55;40;48;Tidak;4,06
1;5;268;4.06;460;55;40;48;Tidak;4,06
1;5;269;4.05;461;55;40;48;Tidak;4,05
1;5;268;4.06;461;55;40;48;Tidak;4,06
1;5;270;4.03;462;55;40;48;Tidak;4,03
1;5;269;4.05;462;55;40;48;Tidak;4,05
1;5;270;4.03;462;55;40;47;Tidak;4,03
1;5;270;4.03;462;55;40;47;Tidak;4,03
1;5;271;4.02;463;55;40;47;Tidak;4,02
1;5;270;4.03;462;55;40;47;Tidak;4,03
1;5;271;4.02;463;55;39;48;Tidak;4,02
1;5;271;4.02;463;55;39;48;Tidak;4,02
1;5;272;4;463;55;39;49;Tidak;4,00
1;5;271;4.02;463;55;39;49;Tidak;4,02
1;5;272;4;464;55;39;49;Tidak;4,00
1;5;272;4;464;55;39;49;Tidak;4,00
1;5;272;4;464;55;39;49;Tidak;4,00
1;5;272;4;464;55;39;49;Tidak;4,00
1;5;273;3.99;465;55;39;49;Tidak;3,99
1;5;272;4;464;55;39;49;Tidak;4,00
1;5;273;3.99;465;55;39;50;Tidak;3,99
1;5;272;4;464;55;39;50;Tidak;4,00
1;5;273;3.99;465;55;38;51;Tidak;3,99
1;5;272;4;465;55;38;51;Tidak;4,00
1;5;273;3.99;465;55;38;51;Tidak;3,99
1;5;273;3.99;465;55;38;51;Tidak;3,99
1;5;274;3.98;466;54;38;52;Tidak;3,98
1;5;274;3.98;466;54;38;52;Tidak;3,98
1;5;275;3.96;467;54;38;52;Tidak;3,96
1;5;274;3.98;466;54;38;52;Tidak;3,98
1;5;275;3.96;467;54;38;53;Tidak;3,96
1;5;273;3.99;466;54;38;53;Tidak;3,99
1;5;275;3.96;467;54;38;53;Tidak;3,96
1;5;274;3.98;467;54;38;53;Tidak;3,98
1;5;273;3.99;466;54;38;54;Tidak;3,99
1;5;273;3.99;466;54;38;54;Tidak;3,99
1;5;233;4.55;449;56;38;54;Tidak;4,55
1;5;171;5.41;451;56;38;54;Tidak;5,41
1;5;1;7.77;375;63;38;55;Tidak;7,77
1;5;200;5.01;431;58;38;55;Tidak;5,01
1;5;244;4.39;452;56;38;56;Tidak;4,39
1;5;263;4.13;460;55;38;56;Tidak;4,13
1;5;269;4.05;463;55;38;56;Tidak;4,05
1;5;271;4.02;464;55;38;56;Tidak;4,02
1;5;274;3.98;465;55;37;58;Tidak;3,98
1;5;274;3.98;465;55;37;58;Tidak;3,98
1;5;277;3.93;466;54;37;58;Tidak;3,93
1;5;276;3.95;466;54;37;58;Tidak;3,95
1;5;278;3.92;467;54;37;59;Tidak;3,92
1;5;278;3.92;466;54;37;59;Tidak;3,92
1;5;279;3.91;467;54;37;59;Tidak;3,91
1;5;278;3.92;467;54;37;59;Tidak;3,92
1;5;280;3.89;468;54;37;59;Tidak;3,89
1;5;279;3.91;467;54;37;59;Tidak;3,91
1;5;281;3.88;468;54;37;59;Tidak;3,88
1;5;280;3.89;468;54;37;59;Tidak;3,89
1;5;281;3.88;468;54;37;59;Tidak;3,88
1;5;281;3.88;469;54;37;59;Tidak;3,88
1;5;282;3.87;469;54;37;60;Tidak;3,87
1;5;281;3.88;469;54;37;60;Tidak;3,88
1;5;282;3.87;469;54;37;60;Tidak;3,87
1;5;282;3.87;469;54;37;60;Tidak;3,87
1;5;283;3.85;469;54;37;60;Tidak;3,85
1;5;282;3.87;470;54;37;60;Tidak;3,87
1;5;283;3.85;470;54;37;60;Tidak;3,85
1;5;282;3.87;469;54;37;60;Tidak;3,87
1;5;284;3.84;470;54;37;60;Tidak;3,84
1;5;283;3.85;470;54;37;60;Tidak;3,85
1;5;284;3.84;470;54;37;60;Tidak;3,84
1;5;283;3.85;470;54;37;60;Tidak;3,85
1;5;284;3.84;471;54;37;60;Tidak;3,84
1;5;283;3.85;470;54;37;60;Tidak;3,85
1;5;284;3.84;471;54;37;61;Tidak;3,84
1;5;283;3.85;471;54;37;61;Tidak;3,85
1;5;284;3.84;471;54;36;61;Tidak;3,84
1;5;283;3.85;471;54;36;61;Tidak;3,85
1;5;284;3.84;471;54;36;61;Tidak;3,84
1;5;283;3.85;471;54;36;61;Tidak;3,85
1;5;284;3.84;471;54;36;62;Tidak;3,84
1;5;283;3.85;471;54;36;62;Tidak;3,85
1;5;284;3.84;472;54;36;63;Tidak;3,84
1;5;284;3.84;471;54;36;63;Tidak;3,84
1;5;285;3.82;473;54;36;63;Tidak;3,82
1;5;284;3.84;472;54;36;63;Tidak;3,84
1;5;285;3.82;472;54;36;64;Tidak;3,82
1;5;284;3.84;472;54;36;64;Tidak;3,84
1;5;285;3.82;473;54;36;65;Tidak;3,82
1;5;284;3.84;472;54;36;65;Tidak;3,84
1;5;285;3.82;473;54;36;65;Tidak;3,82
1;5;285;3.82;473;54;36;65;Tidak;3,82
1;5;286;3.81;473;54;36;65;Tidak;3,81
1;5;285;3.82;473;54;36;65;Tidak;3,82
1;5;286;3.81;474;54;36;64;Tidak;3,81
1;5;285;3.82;473;54;36;64;Tidak;3,82
1;5;286;3.81;474;54;36;64;Tidak;3,81
1;5;285;3.82;473;54;36;64;Tidak;3,82
1;5;252;4.28;469;54;36;64;Tidak;4,28
1;5;180;5.28;466;54;36;64;Tidak;5,28
1;5;211;4.85;450;56;36;64;Tidak;4,85
1;5;199;5.02;444;57;36;64;Tidak;5,02
1;5;248;4.34;455;56;36;64;Tidak;4,34
1;5;267;4.07;464;55;36;64;Tidak;4,07
1;5;274;3.98;467;54;36;64;Tidak;3,98
1;5;276;3.95;467;54;36;64;Tidak;3,95
1;5;279;3.91;468;54;36;64;Tidak;3,91
1;5;279;3.91;468;54;36;64;Tidak;3,91
1;5;281;3.88;469;54;36;64;Tidak;3,88
1;5;281;3.88;469;54;36;64;Tidak;3,88
1;5;283;3.85;470;54;36;64;Tidak;3,85
1;5;282;3.87;470;54;36;64;Tidak;3,87
1;6;284;3.84;471;54;36;64;Tidak;3,84
1;6;283;3.85;470;54;36;64;Tidak;3,85
1;6;284;3.84;471;54;36;64;Tidak;3,84
1;6;283;3.85;470;54;36;64;Tidak;3,85
1;6;284;3.84;471;54;36;64;Tidak;3,84
1;6;284;3.84;471;54;36;64;Tidak;3,84
1;6;285;3.82;471;54;36;63;Tidak;3,82
1;6;285;3.82;471;54;36;63;Tidak;3,82
1;6;285;3.82;472;54;36;61;Tidak;3,82
1;6;285;3.82;472;54;36;61;Tidak;3,82
1;6;286;3.81;472;54;36;61;Tidak;3,81
1;6;285;3.82;472;54;36;61;Tidak;3,82
1;6;286;3.81;472;54;36;61;Tidak;3,81
1;6;285;3.82;472;54;36;61;Tidak;3,82
1;6;286;3.81;473;54;36;62;Tidak;3,81
1;6;286;3.81;472;54;36;62;Tidak;3,81
1;6;287;3.8;473;54;36;62;Tidak;3,80
1;6;286;3.81;472;54;36;62;Tidak;3,81
1;6;287;3.8;473;54;36;62;Tidak;3,80
1;6;286;3.81;473;54;36;62;Tidak;3,81
1;6;287;3.8;473;54;36;63;Tidak;3,80
1;6;286;3.81;473;54;36;63;Tidak;3,81
1;6;287;3.8;473;54;36;62;Tidak;3,80
1;6;287;3.8;473;54;36;62;Tidak;3,80
1;6;288;3.78;474;54;35;62;Tidak;3,78
1;6;287;3.8;474;54;35;62;Tidak;3,80
1;6;288;3.78;474;54;35;62;Tidak;3,78
1;6;288;3.78;474;54;35;62;Tidak;3,78
1;6;288;3.78;475;54;35;63;Tidak;3,78
1;6;288;3.78;474;54;35;63;Tidak;3,78
1;6;288;3.78;475;54;35;63;Tidak;3,78
1;6;288;3.78;475;54;35;63;Tidak;3,78
1;6;289;3.77;475;54;35;63;Tidak;3,77
1;6;288;3.78;475;54;35;63;Tidak;3,78
1;6;289;3.77;475;54;35;63;Tidak;3,77
1;6;288;3.78;475;54;35;63;Tidak;3,78
1;6;289;3.77;476;53;35;64;Tidak;3,77
1;6;288;3.78;475;54;35;64;Tidak;3,78
1;6;289;3.77;476;53;35;64;Tidak;3,77
1;6;288;3.78;476;53;35;64;Tidak;3,78
1;6;289;3.77;476;53;35;64;Tidak;3,77
1;6;288;3.78;476;53;35;64;Tidak;3,78
1;6;289;3.77;476;53;35;65;Tidak;3,77
1;6;289;3.77;476;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;65;Tidak;3,77
1;6;289;3.77;476;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;65;Tidak;3,77
1;6;289;3.77;477;53;35;66;Tidak;3,77
1;6;288;3.78;477;53;35;66;Tidak;3,78
1;6;289;3.77;477;53;35;66;Tidak;3,77
1;6;288;3.78;477;53;35;66;Tidak;3,78
1;6;289;3.77;477;53;35;66;Tidak;3,77
1;6;289;3.77;477;53;35;66;Tidak;3,77
1;6;290;3.75;478;53;35;66;Tidak;3,75
1;6;289;3.77;478;53;35;66;Tidak;3,77
1;6;289;3.77;479;53;35;66;Tidak;3,77
1;6;289;3.77;478;53;35;66;Tidak;3,77
1;6;290;3.75;479;53;35;66;Tidak;3,75
1;6;289;3.77;478;53;35;66;Tidak;3,77
1;6;290;3.75;479;53;35;66;Tidak;3,75
1;6;289;3.77;478;53;35;66;Tidak;3,77
1;6;290;3.75;479;53;35;66;Tidak;3,75
1;6;289;3.77;479;53;35;66;Tidak;3,77
1;6;290;3.75;479;53;35;66;Tidak;3,75
1;6;289;3.77;479;53;35;66;Tidak;3,77
1;6;290;3.75;479;53;35;67;Tidak;3,75
1;6;289;3.77;479;53;35;67;Tidak;3,77
1;6;290;3.75;479;53;35;66;Tidak;3,75
1;6;289;3.77;479;53;35;66;Tidak;3,77
1;6;290;3.75;480;53;35;66;Tidak;3,75
1;6;289;3.77;479;53;35;66;Tidak;3,77
1;6;290;3.75;480;53;35;65;Tidak;3,75
1;6;290;3.75;480;53;35;65;Tidak;3,75
1;6;290;3.75;480;53;35;65;Tidak;3,75
1;6;289;3.77;480;53;35;65;Tidak;3,77
1;6;290;3.75;481;53;35;65;Tidak;3,75
1;6;289;3.77;480;53;35;65;Tidak;3,77
1;6;290;3.75;480;53;35;66;Tidak;3,75
1;6;289;3.77;480;53;35;66;Tidak;3,77
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;289;3.77;480;53;35;66;Tidak;3,77
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;289;3.77;481;53;35;66;Tidak;3,77
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;290;3.75;482;53;35;66;Tidak;3,75
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;289;3.77;481;53;35;66;Tidak;3,77
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;289;3.77;481;53;35;66;Tidak;3,77
1;6;290;3.75;481;53;35;66;Tidak;3,75
1;6;289;3.77;481;53;35;66;Tidak;3,77
1;6;290;3.75;482;53;35;66;Tidak;3,75
1;6;289;3.77;481;53;35;66;Tidak;3,77
1;6;290;3.75;482;53;35;65;Tidak;3,75
1;6;289;3.77;482;53;35;65;Tidak;3,77
1;6;289;3.77;482;53;35;65;Tidak;3,77
1;6;290;3.75;482;53;35;65;Tidak;3,75
1;6;289;3.77;482;53;34;66;Tidak;3,77
1;6;289;3.77;482;53;34;66;Tidak;3,77
1;6;289;3.77;482;53;34;66;Tidak;3,77
1;6;289;3.77;482;53;34;66;Tidak;3,77
1;6;289;3.77;483;53;34;66;Tidak;3,77
1;6;288;3.78;482;53;34;66;Tidak;3,78
1;6;288;3.78;482;53;34;66;Tidak;3,78
1;6;288;3.78;482;53;34;66;Tidak;3,78
1;6;289;3.77;483;53;34;66;Tidak;3,77
1;6;288;3.78;483;53;34;66;Tidak;3,78
1;6;289;3.77;483;53;34;66;Tidak;3,77
1;6;289;3.77;483;53;34;66;Tidak;3,77
1;6;240;4.45;492;52;34;66;Tidak;4,45
1;6;235;4.52;502;51;34;66;Tidak;4,52
1;6;235;4.52;503;51;34;66;Tidak;4,52
1;6;235;4.52;503;51;34;66;Tidak;4,52
1;6;233;4.55;503;51;35;65;Tidak;4,55
1;6;231;4.57;503;51;35;65;Tidak;4,57
1;6;230;4.59;504;51;35;65;Tidak;4,59
1;6;228;4.62;503;51;35;65;Tidak;4,62
1;6;228;4.62;504;51;35;65;Tidak;4,62
1;6;226;4.64;503;51;35;65;Tidak;4,64
1;6;224;4.67;503;51;35;65;Tidak;4,67
1;6;223;4.69;503;51;35;65;Tidak;4,69
1;6;222;4.7;503;51;35;65;Tidak;4,70
1;6;221;4.71;503;51;35;65;Tidak;4,71
1;6;221;4.71;504;51;35;65;Tidak;4,71
1;6;219;4.74;504;51;35;65;Tidak;4,74
1;6;220;4.73;504;51;35;65;Tidak;4,73
1;6;219;4.74;504;51;35;65;Tidak;4,74
1;6;219;4.74;504;51;35;65;Tidak;4,74
1;6;217;4.77;504;51;35;65;Tidak;4,77
1;6;217;4.77;505;51;35;65;Tidak;4,77
1;6;216;4.78;504;51;35;65;Tidak;4,78
1;6;217;4.77;505;51;35;65;Tidak;4,77
1;6;215;4.8;504;51;35;65;Tidak;4,80
1;6;216;4.78;505;51;35;65;Tidak;4,78
1;6;214;4.81;505;51;35;65;Tidak;4,81
1;6;215;4.8;505;51;35;65;Tidak;4,80
1;6;214;4.81;505;51;35;65;Tidak;4,81
1;6;214;4.81;505;51;35;65;Tidak;4,81
1;6;214;4.81;505;51;35;65;Tidak;4,81
1;6;215;4.8;505;51;35;65;Tidak;4,80
1;6;213;4.82;505;51;35;65;Tidak;4,82
1;6;213;4.82;506;51;35;65;Tidak;4,82
1;6;213;4.82;505;51;35;65;Tidak;4,82
1;6;213;4.82;506;51;35;65;Tidak;4,82
1;6;212;4.84;505;51;35;65;Tidak;4,84
2;1;212;4.84;506;51;35;45;Tidak;4,84
2;1;211;4.85;506;51;35;45;Tidak;4,85
2;1;212;4.84;506;51;35;45;Tidak;4,84
2;1;212;4.84;506;51;35;45;Tidak;4,84
2;1;212;4.84;506;51;35;45;Tidak;4,84
2;1;211;4.85;506;51;35;45;Tidak;4,85
2;1;212;4.84;506;51;35;45;Tidak;4,84
2;1;210;4.87;506;51;35;45;Tidak;4,87
2;1;210;4.87;507;50;35;45;Tidak;4,87
2;1;209;4.88;506;51;35;45;Tidak;4,88
2;1;210;4.87;507;50;35;45;Tidak;4,87
2;1;209;4.88;506;51;35;45;Tidak;4,88
2;1;209;4.88;507;50;35;45;Tidak;4,88
2;1;209;4.88;507;50;35;45;Tidak;4,88
2;1;208;4.89;507;50;34;46;Tidak;4,89
2;1;208;4.89;507;50;34;46;Tidak;4,89
2;1;209;4.88;507;50;34;46;Tidak;4,88
2;1;208;4.89;507;50;34;46;Tidak;4,89
2;1;209;4.88;508;50;34;46;Tidak;4,88
2;1;207;4.91;507;50;34;46;Tidak;4,91
2;1;209;4.88;508;50;34;46;Tidak;4,88
2;1;207;4.91;508;50;34;46;Tidak;4,91
2;1;207;4.91;508;50;34;46;Tidak;4,91
2;1;207;4.91;508;50;34;46;Tidak;4,91
2;1;207;4.91;508;50;34;46;Tidak;4,91
2;1;207;4.91;508;50;34;46;Tidak;4,91
2;1;207;4.91;508;50;34;47;Tidak;4,91
2;1;206;4.92;509;50;34;47;Tidak;4,92
2;1;206;4.92;509;50;34;48;Tidak;4,92
2;1;205;4.94;508;50;34;48;Tidak;4,94
2;1;205;4.94;509;50;34;48;Tidak;4,94
2;1;205;4.94;509;50;34;48;Tidak;4,94
2;1;205;4.94;509;50;34;48;Tidak;4,94
2;1;204;4.95;508;50;34;48;Tidak;4,95
2;1;204;4.95;509;50;34;48;Tidak;4,95
2;1;204;4.95;509;50;34;48;Tidak;4,95
2;1;205;4.94;509;50;34;48;Tidak;4,94
2;1;204;4.95;509;50;34;48;Tidak;4,95
2;1;204;4.95;509;50;34;49;Tidak;4,95
2;1;203;4.96;509;50;34;49;Tidak;4,96
2;1;204;4.95;509;50;34;49;Tidak;4,95
2;1;202;4.98;509;50;34;49;Tidak;4,98
2;1;203;4.96;509;50;34;49;Tidak;4,96
2;1;202;4.98;509;50;34;49;Tidak;4,98
2;1;203;4.96;510;50;34;49;Tidak;4,96
2;1;202;4.98;510;50;34;49;Tidak;4,98
2;1;202;4.98;510;50;34;49;Tidak;4,98
2;1;201;4.99;510;50;34;49;Tidak;4,99
2;1;202;4.98;510;50;34;49;Tidak;4,98
2;1;201;4.99;510;50;34;49;Tidak;4,99
2;1;202;4.98;511;50;34;49;Tidak;4,98
2;1;201;4.99;510;50;34;49;Tidak;4,99
2;1;201;4.99;511;50;34;49;Tidak;4,99
2;1;200;5.01;510;50;34;49;Ya;5,01
2;1;200;5.01;511;50;34;49;Ya;5,01
2;1;199;5.02;511;50;34;49;Ya;5,02
2;1;199;5.02;511;50;34;49;Ya;5,02
2;1;198;5.03;511;50;34;49;Ya;5,03
2;1;199;5.02;511;50;34;48;Ya;5,02
2;1;199;5.02;511;50;34;48;Ya;5,02
2;1;199;5.02;511;50;34;49;Ya;5,02
2;1;199;5.02;511;50;34;49;Ya;5,02
2;1;199;5.02;512;50;34;49;Ya;5,02
2;1;198;5.03;511;50;34;49;Ya;5,03
2;1;198;5.03;512;50;34;49;Ya;5,03
2;1;197;5.05;512;50;34;49;Ya;5,05
2;1;199;5.02;512;50;34;49;Ya;5,02
2;1;197;5.05;512;50;34;49;Ya;5,05
2;1;198;5.03;512;50;34;50;Ya;5,03
2;1;198;5.03;512;50;34;50;Ya;5,03
2;1;198;5.03;513;50;34;50;Ya;5,03
2;1;196;5.06;512;50;34;50;Ya;5,06
2;1;197;5.05;513;50;34;50;Ya;5,05
2;1;196;5.06;512;50;34;50;Ya;5,06
2;1;197;5.05;513;50;34;50;Ya;5,05
2;1;196;5.06;513;50;34;50;Ya;5,06
2;1;197;5.05;513;50;34;49;Ya;5,05
2;1;196;5.06;513;50;34;49;Ya;5,06
2;1;197;5.05;513;50;34;49;Ya;5,05
2;1;196;5.06;513;50;34;49;Ya;5,06
2;1;197;5.05;514;50;34;49;Ya;5,05
2;1;196;5.06;514;50;34;49;Ya;5,06
2;1;197;5.05;514;50;34;49;Ya;5,05
2;1;196;5.06;514;50;34;49;Ya;5,06
2;1;197;5.05;514;50;33;49;Ya;5,05
2;1;197;5.05;514;50;33;49;Ya;5,05
2;1;196;5.06;514;50;33;49;Ya;5,06
2;1;197;5.05;514;50;33;49;Ya;5,05
2;1;196;5.06;515;50;33;49;Ya;5,06
2;1;197;5.05;514;50;33;49;Ya;5,05
2;1;197;5.05;515;50;33;49;Ya;5,05
2;1;197;5.05;515;50;33;49;Ya;5,05
2;1;197;5.05;516;50;33;49;Ya;5,05
2;1;196;5.06;515;50;33;49;Ya;5,06
2;1;196;5.06;515;50;33;49;Ya;5,06
2;1;195;5.07;514;50;33;49;Ya;5,07
2;1;195;5.07;514;50;33;49;Ya;5,07
2;1;196;5.06;514;50;33;49;Ya;5,06
2;1;196;5.06;515;50;33;50;Ya;5,06
2;1;195;5.07;514;50;33;50;Ya;5,07
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;195;5.07;515;50;33;50;Ya;5,07
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;194;5.09;515;50;33;50;Ya;5,09
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;193;5.1;516;50;33;50;Ya;5,10
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;194;5.09;516;50;33;50;Ya;5,09
2;1;194;5.09;516;50;33;49;Ya;5,09
2;1;194;5.09;516;50;33;49;Ya;5,09
2;1;194;5.09;517;49;33;49;Ya;5,09
2;1;194;5.09;516;50;33;49;Ya;5,09
2;1;195;5.07;517;49;33;49;Ya;5,07
2;1;194;5.09;517;49;33;49;Ya;5,09
2;1;196;5.06;517;49;33;48;Ya;5,06
2;1;196;5.06;517;49;33;48;Ya;5,06
2;1;196;5.06;517;49;33;48;Ya;5,06
2;1;195;5.07;517;49;33;48;Ya;5,07
2;1;196;5.06;518;49;33;49;Ya;5,06
2;1;196;5.06;517;49;33;49;Ya;5,06
2;1;195;5.07;517;49;33;49;Ya;5,07
2;1;196;5.06;517;49;33;49;Ya;5,06
2;1;195;5.07;518;49;33;49;Ya;5,07
2;1;196;5.06;518;49;33;49;Ya;5,06
2;1;195;5.07;518;49;33;49;Ya;5,07
2;1;196;5.06;518;49;33;49;Ya;5,06
